province,municipality_id,municipality_name,institution_type,brin_id,institution_name,croho_section,croho_subsection,degree_course_id,degree_course_name,degree_course_education_type,degree_course_type,year,male,female
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60817,M Taalwetenschappen (research),voltijd onderwijs,master,2016,13,49
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,deeltijd onderwijs,master,2012,11,7
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,deeltijd onderwijs,master,2013,12,6
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,deeltijd onderwijs,master,2014,13,4
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,deeltijd onderwijs,master,2015,17,6
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,deeltijd onderwijs,master,2016,14,7
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,voltijd onderwijs,master,2012,18,16
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,voltijd onderwijs,master,2013,27,21
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,voltijd onderwijs,master,2014,26,20
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,voltijd onderwijs,master,2015,33,21
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,voltijd onderwijs,master,2016,26,15
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,deeltijd onderwijs,master,2012,13,22
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,deeltijd onderwijs,master,2013,18,21
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,deeltijd onderwijs,master,2014,11,18
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,deeltijd onderwijs,master,2015,5,7
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,deeltijd onderwijs,master,2016,4,8
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,voltijd onderwijs,master,2012,8,24
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,voltijd onderwijs,master,2013,10,31
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,voltijd onderwijs,master,2014,10,20
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,voltijd onderwijs,master,2015,10,11
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,voltijd onderwijs,master,2016,6,11
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60829,M Kunst- & cultuurwetenschappen (research),voltijd onderwijs,master,2012,10,49
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60829,M Kunst- & cultuurwetenschappen (research),voltijd onderwijs,master,2013,10,61
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60829,M Kunst- & cultuurwetenschappen (research),voltijd onderwijs,master,2014,13,59
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60829,M Kunst- & cultuurwetenschappen (research),voltijd onderwijs,master,2015,22,65
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60829,M Kunst- & cultuurwetenschappen (research),voltijd onderwijs,master,2016,25,98
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60830,M Mediastudies,deeltijd onderwijs,master,2012,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60830,M Mediastudies,deeltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60830,M Mediastudies,deeltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60830,M Mediastudies,deeltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60830,M Mediastudies,deeltijd onderwijs,master,2016,0,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60830,M Mediastudies,voltijd onderwijs,master,2012,89,111
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60830,M Mediastudies,voltijd onderwijs,master,2013,125,141
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60830,M Mediastudies,voltijd onderwijs,master,2014,94,130
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60830,M Mediastudies,voltijd onderwijs,master,2015,70,121
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60830,M Mediastudies,voltijd onderwijs,master,2016,49,116
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60832,M Mediastudies (research),voltijd onderwijs,master,2012,4,9
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60832,M Mediastudies (research),voltijd onderwijs,master,2013,6,12
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60832,M Mediastudies (research),voltijd onderwijs,master,2014,3,16
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60832,M Mediastudies (research),voltijd onderwijs,master,2015,8,16
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60832,M Mediastudies (research),voltijd onderwijs,master,2016,9,16
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60833,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,2012,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60833,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60833,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,2014,8,67
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60833,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,2015,9,53
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60833,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,2016,12,51
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60845,M Noord-Amerika Studies,voltijd onderwijs,master,2012,11,22
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60845,M Noord-Amerika Studies,voltijd onderwijs,master,2013,16,20
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60845,M Noord-Amerika Studies,voltijd onderwijs,master,2014,12,28
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60845,M Noord-Amerika Studies,voltijd onderwijs,master,2015,13,26
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60845,M Noord-Amerika Studies,voltijd onderwijs,master,2016,7,11
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,deeltijd onderwijs,master,2012,3,8
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,deeltijd onderwijs,master,2013,3,11
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,deeltijd onderwijs,master,2014,3,11
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,deeltijd onderwijs,master,2015,3,8
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,deeltijd onderwijs,master,2016,2,5
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,voltijd onderwijs,master,2012,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,voltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,voltijd onderwijs,master,2016,1,19
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60851,M Neerlandistiek (research),voltijd onderwijs,master,2012,3,3
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60851,M Neerlandistiek (research),voltijd onderwijs,master,2013,2,8
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60851,M Neerlandistiek (research),voltijd onderwijs,master,2014,6,10
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60851,M Neerlandistiek (research),voltijd onderwijs,master,2015,6,13
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),60851,M Neerlandistiek (research),voltijd onderwijs,master,2016,5,15
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,2012,10,8
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,2013,11,4
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,2014,17,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,2015,21,5
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,2016,12,6
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,2012,43,29
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,2013,48,29
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,2014,45,48
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,2015,35,40
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,2016,28,38
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,deeltijd onderwijs,master,2012,3,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,deeltijd onderwijs,master,2013,1,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,deeltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,deeltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,deeltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,voltijd onderwijs,master,2012,1,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,voltijd onderwijs,master,2013,2,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,voltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66700,M Muziekwetenschap,voltijd onderwijs,master,2012,0,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66700,M Muziekwetenschap,voltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66700,M Muziekwetenschap,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66700,M Muziekwetenschap,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66700,M Muziekwetenschap,voltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66702,M Film- en Televisiewetenschap,voltijd onderwijs,master,2012,8,10
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66702,M Film- en Televisiewetenschap,voltijd onderwijs,master,2013,4,7
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66702,M Film- en Televisiewetenschap,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66702,M Film- en Televisiewetenschap,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66702,M Film- en Televisiewetenschap,voltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66802,M Literatuurwetenschap,voltijd onderwijs,master,2012,2,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66802,M Literatuurwetenschap,voltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66802,M Literatuurwetenschap,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66802,M Literatuurwetenschap,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66802,M Literatuurwetenschap,voltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66803,M Taalwetenschap,voltijd onderwijs,master,2012,1,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66803,M Taalwetenschap,voltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66803,M Taalwetenschap,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66803,M Taalwetenschap,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66803,M Taalwetenschap,voltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,deeltijd onderwijs,master,2012,3,5
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,deeltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,deeltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,deeltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,deeltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,voltijd onderwijs,master,2012,0,3
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,voltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,voltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66805,M Duitse Taal en Cultuur,voltijd onderwijs,master,2012,0,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66805,M Duitse Taal en Cultuur,voltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66805,M Duitse Taal en Cultuur,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66805,M Duitse Taal en Cultuur,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66805,M Duitse Taal en Cultuur,voltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,voltijd onderwijs,master,2012,0,6
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,voltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,voltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,voltijd onderwijs,master,2012,1,2
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,voltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,voltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66810,M Spaanse Taal en Cultuur,voltijd onderwijs,master,2012,1,8
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66810,M Spaanse Taal en Cultuur,voltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66810,M Spaanse Taal en Cultuur,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66810,M Spaanse Taal en Cultuur,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66810,M Spaanse Taal en Cultuur,voltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66811,M Portugese Taal en Cultuur,voltijd onderwijs,master,2012,0,1
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66811,M Portugese Taal en Cultuur,voltijd onderwijs,master,2013,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66811,M Portugese Taal en Cultuur,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66811,M Portugese Taal en Cultuur,voltijd onderwijs,master,2015,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66811,M Portugese Taal en Cultuur,voltijd onderwijs,master,2016,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,2012,6,6
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,2013,3,3
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,2014,0,0
Utrecht,344,UTRECHT,reguliere inst.,21PD,Universiteit Utrecht,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,2015,0,0
