province,municipality_id,municipality_name,institution_type,brin_id,institution_name,croho_section,croho_subsection,degree_course_id,degree_course_name,degree_course_education_type,degree_course_type,year,registered_male,registered_female,graduated_male,graduated_female
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60500,M European Union Studies,voltijd onderwijs,master,2013,6,3,3,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60500,M European Union Studies,voltijd onderwijs,master,2014,3,2,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60500,M European Union Studies,voltijd onderwijs,master,2015,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60500,M European Union Studies,voltijd onderwijs,master,2016,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66469,M Criminologie,deeltijd onderwijs,master,2011,,,0,1
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66469,M Criminologie,deeltijd onderwijs,master,2012,,,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66469,M Criminologie,deeltijd onderwijs,master,2013,,,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66469,M Criminologie,deeltijd onderwijs,master,2014,,,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66469,M Criminologie,deeltijd onderwijs,master,2015,,,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66469,M Criminologie,voltijd onderwijs,master,2011,,,14,43
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66469,M Criminologie,voltijd onderwijs,master,2012,,,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66469,M Criminologie,voltijd onderwijs,master,2013,,,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66469,M Criminologie,voltijd onderwijs,master,2014,,,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66469,M Criminologie,voltijd onderwijs,master,2015,,,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66604,M Psychology,voltijd onderwijs,master,2011,,,74,306
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66604,M Psychology,voltijd onderwijs,master,2012,153,598,61,282
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66604,M Psychology,voltijd onderwijs,master,2013,187,702,93,318
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66604,M Psychology,voltijd onderwijs,master,2014,188,793,89,409
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66604,M Psychology,voltijd onderwijs,master,2015,227,842,101,441
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66604,M Psychology,voltijd onderwijs,master,2016,252,842,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2011,,,52,117
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2012,45,91,46,92
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2013,32,56,25,41
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2014,21,19,10,12
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2015,14,11,13,5
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,beroepsfase,2016,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2011,,,42,92
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2012,119,146,27,57
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2013,59,47,19,19
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2014,26,22,10,10
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2015,12,8,6,8
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,initiële opleiding,2016,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,propedeuse,2012,0,1,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,propedeuse,2013,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,propedeuse,2014,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,propedeuse,2015,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),6551,Geneeskunde,voltijd onderwijs,propedeuse,2016,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2011,,,102,234
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2012,230,433,97,223
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2013,215,429,81,199
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2014,250,406,102,191
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2015,238,384,96,169
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,bachelor,2016,224,361,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,propedeuse bachelor,2012,181,317,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,propedeuse bachelor,2013,180,269,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,propedeuse bachelor,2014,170,248,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,propedeuse bachelor,2015,184,261,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56551,B Geneeskunde,voltijd onderwijs,propedeuse bachelor,2016,162,328,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2011,,,15,34
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2012,31,54,15,31
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2013,34,58,10,36
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2014,41,89,12,39
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2015,40,87,17,37
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,bachelor,2016,30,89,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2012,36,84,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2013,27,89,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2014,18,60,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2015,18,63,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),56990,B Biomedische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2016,24,64,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),60515,M Vitality and Ageing,voltijd onderwijs,master,2012,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),60515,M Vitality and Ageing,voltijd onderwijs,master,2013,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),60515,M Vitality and Ageing,voltijd onderwijs,master,2014,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),60515,M Vitality and Ageing,voltijd onderwijs,master,2015,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),60515,M Vitality and Ageing,voltijd onderwijs,master,2016,3,13,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2011,,,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2012,173,401,5,14
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2013,269,610,42,115
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2014,298,689,67,157
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2015,333,694,86,174
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66551,M Geneeskunde,voltijd onderwijs,master,2016,339,676,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2011,,,17,45
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2012,44,83,14,34
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2013,58,100,21,26
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2014,54,133,23,44
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2015,68,142,18,50
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,gezondheidszorg,n.v.t. (gezondheidszorg),66990,M Biomedical Sciences,voltijd onderwijs,master,2016,88,164,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,deeltijd onderwijs,bachelor,2011,,,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,deeltijd onderwijs,bachelor,2012,2,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,deeltijd onderwijs,bachelor,2013,1,0,1,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,deeltijd onderwijs,bachelor,2014,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,deeltijd onderwijs,bachelor,2015,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,deeltijd onderwijs,bachelor,2016,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,deeltijd onderwijs,propedeuse bachelor,2012,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,deeltijd onderwijs,propedeuse bachelor,2013,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,deeltijd onderwijs,propedeuse bachelor,2014,1,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,deeltijd onderwijs,propedeuse bachelor,2015,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,deeltijd onderwijs,propedeuse bachelor,2016,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,bachelor,2011,,,15,2
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,bachelor,2012,20,7,7,2
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,bachelor,2013,25,12,10,4
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,bachelor,2014,25,14,8,4
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,bachelor,2015,30,15,9,7
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,bachelor,2016,31,9,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,propedeuse bachelor,2012,33,12,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,propedeuse bachelor,2013,36,13,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,propedeuse bachelor,2014,48,23,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,propedeuse bachelor,2015,33,8,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,propedeuse bachelor,2016,61,30,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,deeltijd onderwijs,bachelor,2012,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,deeltijd onderwijs,bachelor,2013,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,deeltijd onderwijs,bachelor,2014,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,deeltijd onderwijs,bachelor,2015,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,deeltijd onderwijs,bachelor,2016,1,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,deeltijd onderwijs,propedeuse bachelor,2012,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,deeltijd onderwijs,propedeuse bachelor,2013,0,1,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,deeltijd onderwijs,propedeuse bachelor,2014,2,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,deeltijd onderwijs,propedeuse bachelor,2015,3,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,deeltijd onderwijs,propedeuse bachelor,2016,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,bachelor,2011,,,19,6
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,bachelor,2012,60,8,21,7
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,bachelor,2013,70,3,27,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,bachelor,2014,73,5,25,2
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,bachelor,2015,73,12,36,2
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,bachelor,2016,68,16,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,propedeuse bachelor,2012,70,5,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,propedeuse bachelor,2013,65,9,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,propedeuse bachelor,2014,53,8,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,propedeuse bachelor,2015,91,10,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,propedeuse bachelor,2016,87,19,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,deeltijd onderwijs,propedeuse bachelor,2012,1,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,deeltijd onderwijs,propedeuse bachelor,2013,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,deeltijd onderwijs,propedeuse bachelor,2014,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,deeltijd onderwijs,propedeuse bachelor,2015,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,deeltijd onderwijs,propedeuse bachelor,2016,0,0,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,voltijd onderwijs,bachelor,2011,,,22,40
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,voltijd onderwijs,bachelor,2012,72,57,23,29
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,voltijd onderwijs,bachelor,2013,88,88,29,25
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,voltijd onderwijs,bachelor,2014,105,143,38,61
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,voltijd onderwijs,bachelor,2015,124,168,40,66
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,voltijd onderwijs,bachelor,2016,144,233,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2012,95,97,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2013,93,145,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2014,128,155,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2015,146,215,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),50207,B Bio-Farmaceutische Wetenschappen,voltijd onderwijs,propedeuse bachelor,2016,185,200,,
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),56286,B Life Science and Technology,voltijd onderwijs,bachelor,2011,,,25,19
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),56286,B Life Science and Technology,voltijd onderwijs,bachelor,2012,26,21,12,8
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,natuur,n.v.t. (natuur),56286,B Life Science and Technology,voltijd onderwijs,bachelor,2013,33,21,19,13
